synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-000057,syn-user-0189,syn-account-0189,2024-01-01T06:52:18Z,585.37,INR,syn-merchant-0043,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000057,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000058,syn-user-0343,syn-account-0343,2024-01-01T06:57:13Z,627.01,INR,syn-merchant-0015,entertainment,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-000058,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,6,0,0,0.00,,0.0,train,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-000059,syn-user-0348,syn-account-0348,2024-01-01T06:58:32Z,371.91,INR,syn-merchant-0018,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000059,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000060,syn-user-0032,syn-account-0032,2024-01-01T06:59:59Z,955.19,INR,syn-merchant-0007,home,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000060,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000061,syn-user-0480,syn-account-0480,2024-01-01T07:12:18Z,1500.17,INR,syn-merchant-0098,education,QR_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-000061,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,7,0,0,0.00,,0.0,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-000062,syn-user-0104,syn-account-0104,2024-01-01T07:25:10Z,848.19,INR,syn-merchant-0095,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000062,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000063,syn-user-0137,syn-account-0137,2024-01-01T07:25:14Z,937.15,INR,syn-merchant-0096,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000063,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000064,syn-user-0006,syn-account-0006,2024-01-01T07:30:13Z,630.63,INR,syn-merchant-0086,education,QR_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-000064,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,7,0,1,578.97,5039,0.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-000065,syn-user-0211,syn-account-0211,2024-01-01T07:46:16Z,872.48,INR,syn-merchant-0050,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000065,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,0,1,613.28,12543,1.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000066,syn-user-0059,syn-account-0059,2024-01-01T08:09:40Z,573.69,INR,syn-merchant-0091,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000066,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000067,syn-user-0101,syn-account-0101,2024-01-01T08:33:56Z,2155.30,INR,syn-merchant-0031,home,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-000067,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-000068,syn-user-0427,syn-account-0427,2024-01-01T08:35:22Z,946.84,INR,syn-merchant-0030,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-000068,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000069,syn-user-0229,syn-account-0229,2024-01-01T08:36:09Z,520.59,INR,syn-merchant-0076,food,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000069,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000070,syn-user-0150,syn-account-0150,2024-01-01T08:42:42Z,749.51,INR,syn-merchant-0031,home,CARD_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-000070,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-000071,syn-user-0412,syn-account-0412,2024-01-01T08:45:50Z,1078.32,INR,syn-merchant-0036,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000071,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000072,syn-user-0452,syn-account-0452,2024-01-01T08:55:26Z,539.68,INR,syn-merchant-0072,travel,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000072,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000073,syn-user-0003,syn-account-0003,2024-01-01T08:59:46Z,880.10,INR,syn-merchant-0021,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000073,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000074,syn-user-0054,syn-account-0054,2024-01-01T09:01:52Z,873.25,INR,syn-merchant-0081,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000074,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000075,syn-user-0412,syn-account-0412,2024-01-01T09:05:44Z,625.09,INR,syn-merchant-0071,transport,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-000075,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,9,0,1,1078.32,1194,0.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-000076,syn-user-0150,syn-account-0150,2024-01-01T09:11:03Z,778.83,INR,syn-merchant-0031,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000076,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,0,1,749.51,1701,1.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000077,syn-user-0076,syn-account-0076,2024-01-01T09:37:38Z,475.95,INR,syn-merchant-0040,food,QR_SIMULATED,COMPLETED,normal,syn-scenario-000077,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,0,0,0.00,,0.0,train,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-000078,syn-user-0059,syn-account-0059,2024-01-01T10:07:40Z,329.91,INR,syn-merchant-0091,home,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-000078,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,10,0,1,573.69,7080,1.0,train,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
